Date,Close,High,Low,Open,Volume
2011-03-17,8282.650390625,8282.650390625,8150.690579311617,8190.460406592014,3048000
2011-03-18,8394.7099609375,8399.129861731522,8312.840234232472,8343.750243055369,3085400
2011-03-21,8467.669921875,8508.159964794337,8394.180034994199,8421.62033493126,2464000
2011-03-22,8508.0,8552.780062700343,8508.0,8523.229420517106,2781400
2011-03-23,8545.0400390625,8551.080049823628,8481.92021763236,8529.889719426588,2474600
2011-03-24,8576.3603515625,8603.389522250794,8550.55969076386,8589.669859739057,2431800
2011-03-25,8610.349609375,8658.00954400112,8587.799909546058,8645.329915462771,2449400
2011-03-28,8553.01953125,8604.199955722703,8549.21974435036,8587.950031793116,1942800
2011-03-29,8596.5302734375,8596.5302734375,8522.530618097117,8538.400661368556,2214000
2011-03-30,8646.26953125,8671.549687620394,8605.790226513678,8605.790226513678,2544000
2011-03-31,8683.259765625,8685.400380754487,8608.01011260593,8683.650388823811,2411400
2011-04-01,8705.08984375,8705.08984375,8654.360584891736,8697.799838217881,1912600
2011-04-06,8851.9404296875,8859.979455825409,8767.170305306896,8772.090204928227,2992600
2011-04-07,8901.6787109375,8901.6787109375,8828.87924168288,8884.798905900863,2638400
2011-04-08,8894.4990234375,8929.018395506684,8862.449366542103,8904.39936840857,3122600
2011-04-11,8880.228515625,8922.708788168908,8836.33906990222,8922.708788168908,2322000
2011-04-12,8732.5498046875,8839.1791986003,8708.820421300097,8839.1791986003,2297200
2011-04-13,8780.16015625,8780.16015625,8700.04040442255,8727.910394518032,2134800
2011-04-14,8802.6904296875,8835.349460825304,8772.259904038334,8787.710029075895,2277200
2011-04-15,8718.080078125,8834.029740921653,8716.66016277117,8828.589336220011,2372400
2011-04-18,8714.4404296875,8764.610121054595,8703.070364740503,8752.519356293898,2042400
2011-04-19,8638.509765625,8658.929592855118,8592.19064437432,8643.36032908038,2233000
2011-04-20,8813.240234375,8813.240234375,8698.930206817098,8704.440923969089,2643200
2011-04-21,8957.609375,8992.038904852057,8892.018855017204,8893.02959257668,3689400
2011-04-22,8969.388671875,8992.628799976494,8956.029357965073,8980.388621573933,2776600
2011-04-25,8950.708984375,9037.048432484115,8950.708984375,9015.868842037224,2696800
2011-04-26,8948.0986328125,8966.819250127335,8866.699591860834,8893.96899811537,2392200
2011-04-27,9049.208984375,9060.4589333845,9012.239425377375,9012.239425377375,3110000
2011-04-28,9040.728515625,9099.70871679592,9021.31942399191,9088.928492265723,3087000
2011-04-29,9007.8291015625,9058.739026002777,8943.94950961491,9050.449024687396,3385400
2011-05-03,8946.0390625,9018.658846741733,8895.20921741868,9014.288749590169,2675400
2011-05-04,8947.30859375,8947.30859375,8864.509168625822,8937.2588351319,2336800
2011-05-05,9018.5693359375,9029.539012610918,8907.929214118612,8930.199620647349,2702600
2011-05-06,8977.189453125,9018.359186900778,8954.768657125236,8997.689359463562,2796600
2011-05-09,9035.439453125,9081.218542189637,8984.388903614717,9001.758941952376,2852600
2011-05-10,9023.2392578125,9055.868992304766,9007.888741651606,9048.208870874265,2172800
2011-05-11,9020.359375,9081.968469863097,9014.319363401466,9073.838624017053,2358800
2011-05-12,9033.638671875,9052.939365493643,8963.199538566321,8977.728769473939,2339800
2011-05-13,9006.5693359375,9059.418704638187,8986.138764915158,9039.50863905798,2471800
2011-05-16,8911.6689453125,8996.658788524906,8911.6689453125,8996.658788524906,1993800
2011-05-17,8884.048828125,8928.949011456105,8854.098771085075,8917.208831282836,2180000
2011-05-18,8944.798828125,8946.94920888961,8885.359647553378,8885.359647553378,2060600
2011-05-19,8892.8388671875,9026.138057071374,8888.168966851053,8952.208710548917,2573200
2011-05-20,8836.990234375,8944.339357367406,8822.71002563896,8944.339357367406,2277600
2011-05-23,8747.4697265625,8776.419789364296,8695.300043479432,8767.259675042122,2123800
2011-05-24,8756.5703125,8756.860350236315,8673.340224316202,8730.190550307892,2153400
2011-05-25,8727.0498046875,8763.599441687955,8682.45039993129,8732.259741722193,2107400
2011-05-26,8788.3603515625,8807.039953959735,8751.479660212963,8797.249959499663,1908000
2011-05-27,8809.9599609375,8859.990007000966,8803.549833819923,8806.250016860768,2083800
2011-05-30,8823.6396484375,8843.990142030489,8748.090186571075,8757.620416763213,1871400
2011-05-31,8988.798828125,9003.55852640193,8860.539647742873,8860.539647742873,2901000
2011-06-01,9062.3076171875,9089.427608708578,8999.79814121385,8999.79814121385,2648800
2011-06-02,8991.3193359375,9036.228310764112,8977.628968701232,8981.668989334405,2220600
2011-06-03,9046.2392578125,9052.138645127194,8997.308815600496,9024.499122007219,1890800
2011-06-07,9057.0576171875,9059.148427806156,8981.398788284976,9025.168116602641,1770400
2011-06-08,9007.4892578125,9070.208698781867,9007.4892578125,9044.808423817085,1884200
2011-06-09,9000.8994140625,9045.39921128421,8996.039084647726,9020.558504166745,1718400
2011-06-10,8837.7802734375,9053.348632754769,8837.7802734375,9042.308643708313,2192800
2011-06-13,8712.91015625,8811.929232470518,8703.47953552471,8791.629521067742,1959600
2011-06-14,8829.169921875,8836.469693459048,8737.200612380579,8737.200612380579,1685800
2011-06-15,8831.41015625,8876.099406766847,8733.56001393678,8833.820301573098,2652000
2011-06-16,8654.3896484375,8739.79940954389,8654.3896484375,8739.79940954389,2089000
2011-06-17,8636.0595703125,8701.959655407229,8618.809650287703,8671.409992356068,2252000
2011-06-20,8530.6396484375,8685.289313205138,8518.620173601617,8679.109654709731,2202800
2011-06-21,8597.580078125,8617.919827152477,8523.000347318952,8571.889768077668,2089200
2011-06-22,8621.0,8679.32980722014,8598.040145696421,8663.820113627804,2079600
2011-06-23,8567.240234375,8619.349365842578,8559.290076217625,8601.11019327099,1841400
2011-06-24,8532.7900390625,8569.549632197653,8508.120232947515,8567.419759379318,2049400
2011-06-27,8500.1201171875,8519.169832143005,8433.420236058879,8456.320518814126,2003800
2011-06-28,8478.8203125,8572.579635370554,8478.650391427409,8536.089573310548,1840800
2011-06-29,8573.33984375,8598.179571493936,8499.200541556578,8540.309724569188,2338600
2011-06-30,8652.5498046875,8652.5498046875,8576.610702965325,8582.040365339946,2275800
2011-07-01,8739.7802734375,8744.160136184782,8659.530641080615,8684.349863315212,2416000
2011-07-04,8774.6796875,8808.429533498687,8772.29004996647,8801.469604319502,2317600
2011-07-05,8784.400390625,8794.099565166422,8743.410343081543,8777.179720411621,2195200
2011-07-06,8824.400390625,8842.129802368618,8768.309824812928,8790.90054262428,2197000
2011-07-07,8773.3798828125,8795.839741249973,8757.429760291554,8794.959862452975,2347600
2011-07-08,8749.509765625,8839.09919940038,8739.960004638631,8782.679535710182,2652000
2011-07-11,8665.8095703125,8749.509378902692,8633.509914860673,8749.509378902692,2013200
2011-07-12,8490.9697265625,8595.029782743595,8479.860403948373,8581.389222065489,2547400
2011-07-13,8488.01953125,8539.139407298575,8452.820478538388,8480.219763354993,2393600
2011-07-14,8481.3095703125,8531.919682951819,8410.400725375624,8495.469659714721,2518200
2011-07-15,8574.8701171875,8579.75974279363,8462.010292606927,8494.660530776564,2598800
2011-07-18,8538.5302734375,8580.289843242614,8473.870420391893,8550.120062840406,2457000
2011-07-19,8524.5302734375,8554.36997703271,8490.750158662599,8528.1601392008,2247800
2011-07-20,8706.1298828125,8706.1298828125,8612.49066501715,8612.49066501715,2872000
2011-07-21,8717.099609375,8725.929646942195,8683.009922204503,8705.79985658911,2804400
2011-07-22,8765.2802734375,8794.44029648697,8741.049915369736,8770.910130533286,3259600
2011-07-25,8683.4697265625,8785.989761660034,8661.719826850245,8764.639274168609,2429400
2011-07-26,8794.2001953125,8794.2001953125,8689.110830023255,8700.550231065872,2358200
2011-07-27,8817.4501953125,8819.889637360264,8754.470012548518,8775.139840564123,2979000
2011-07-28,8767.16015625,8790.639541208644,8702.800098615788,8739.790164059514,2852400
2011-07-29,8644.1396484375,8771.59901899193,8638.629908333238,8737.679254230956,3088600
2011-08-01,8701.33984375,8707.830048260437,8629.930016091068,8629.930016091068,3193600
2011-08-02,8584.6796875,8629.049597745636,8557.660282268873,8629.049597745636,2822400
2011-08-03,8456.8203125,8472.229419232635,8360.69088481508,8466.309525385544,3447400
2011-08-04,8317.2294921875,8496.029412696409,8317.2294921875,8472.32933147587,3285200
2011-08-05,7853.09326171875,7975.782630991353,7844.733437421618,7962.8329843478,4304800
2011-08-08,7552.7646484375,7799.453929847456,7451.255355313135,7769.563932259246,4298800
2011-08-09,7493.0859375,7599.105473423477,7148.727156728975,7261.506915721966,5373400
2011-08-10,7736.28466796875,7751.554618108269,7632.3051600174595,7717.54500703425,4546000
2011-08-11,7719.0546875,7761.364553394477,7499.505882742282,7566.3556759327475,3751200
