Date,Close,High,Low,Open,Volume
2011-03-17,85.8631591796875,86.07473530557446,85.29409504545849,85.68805824132356,7902300
2011-03-18,86.45238494873047,86.99331030237083,86.2550242115717,86.8617346186333,10498900
2011-03-21,87.76810455322266,88.09704083457798,87.38800028194777,87.38800028194777,7615000
2011-03-22,87.65841674804688,87.89232824768375,87.5487695126474,87.82654325257809,6360500
2011-03-23,88.17741394042969,88.3820913968445,87.30755845245116,87.48299069534484,6693400
2011-03-24,88.7841567993164,88.92304373062893,88.24323726314564,88.63065283270953,4827100
2011-03-25,89.14962005615234,89.42008253995964,88.88646887647256,88.95956518707449,6604100
2011-03-28,89.0033950805664,89.51507464566599,88.95953284863717,89.2592348631162,2663400
2011-03-29,89.55172729492188,89.61751235220528,88.80612985100457,88.98887355709671,6025800
2011-03-30,90.06333923339844,90.33380172126729,89.86597863412031,89.90983530576187,4100800
2011-03-31,89.92443084716797,90.31915752828338,89.87326288351726,90.04138937944947,4355100
2011-04-01,90.24610137939453,90.60427728428155,90.01218978766738,90.34112604647697,5203200
2011-04-04,90.46538543701172,90.52385914548779,90.23877960043487,90.3776665089602,6278900
2011-04-05,90.38497161865234,90.74314745741883,90.09989209313946,90.28994139222057,8523300
2011-04-06,90.76509857177734,90.90398550563758,90.49464158717703,90.7943382197949,4246000
2011-04-07,90.57506561279297,90.82359430056968,89.99028370042218,90.67009030337343,6542200
2011-04-08,90.38497161865234,90.89665138831876,89.94638816223953,90.85279471574485,6080300
2011-04-11,90.37764739990234,90.84547043014608,90.17297552128201,90.4872946425605,5467500
2011-04-12,89.51510620117188,89.98292927614632,89.30312299893487,89.85135368775407,5161400
2011-04-13,89.58092498779297,90.06336524586378,89.2373660889964,90.0341255973606,4278200
2011-04-14,89.70516204833984,89.82942633404282,88.78413291953031,89.15693135353028,4338300
2011-04-15,90.13103485107422,90.29930948800575,89.58961542114865,89.9042218967042,5299500
2011-04-18,89.07008361816406,89.17251303792166,88.27259662405343,89.1359342919995,10033200
2011-04-19,89.54568481445312,89.61884791511682,89.06280388448336,89.23107845781117,5007200
2011-04-20,90.97234344482422,91.1113571802597,90.54799542115168,90.67237319391805,6708700
2011-04-21,91.30160522460938,91.31623560843558,90.86262114401262,91.18453982605801,4019100
2011-04-25,91.12605285644531,91.24311272458466,90.87729156591887,91.20653395791082,4441200
2011-04-26,91.96741485595703,92.09911066456645,91.19919395739089,91.30162341053305,6200000
2011-04-27,92.69173431396484,92.82343010796802,91.94545628728483,92.09910044995755,5703800
2011-04-28,93.22583770751953,93.31363677154462,92.581994650628,92.59662503697233,11788000
2011-04-29,93.67941284179688,93.73794552652393,93.31359751721288,93.32822789740263,11425900
2011-05-02,93.53313446044922,94.11113803971858,93.37217786825786,94.08918966723733,10518700
2011-05-03,93.51846313476562,93.78184907122926,93.11605787547423,93.47456640901909,7708200
2011-05-04,92.8966064453125,93.47460442464319,92.56005171975035,93.4087537272578,8253900
2011-05-05,91.92353057861328,92.80149903373787,91.4552799916152,92.61127607038617,11362900
2011-05-06,92.38443756103516,93.24046298668176,92.06251886048763,92.72099781022126,9866400
2011-05-09,92.70639038085938,92.96978204183121,92.21619140482358,92.36251762448016,5464900
2011-05-10,93.24776458740234,93.4087267100252,92.77951418449136,92.88926159373287,4179600
2011-05-11,92.41372680664062,93.10147227807407,91.9966909654918,93.06488793436445,7813600
2011-05-12,92.91124725341797,93.0356306775441,91.72599038741025,92.15765663318162,6684200
2011-05-13,92.15763854980469,93.00634606795442,91.7552387426706,92.90391662017583,6677500
2011-05-16,91.79911041259766,92.49416798727572,91.6674146468499,91.87227348646091,4399900
